order_item_id,order_id,product_id,quantity,unit_price,total_price
3162,499,324,5,431.82,2159.1
3163,1127,367,5,152.38,761.9
3164,2359,322,2,184.81,369.62
3165,2618,40,1,360.68,360.68
3166,2015,68,5,85.06,425.3
3167,741,499,2,39.15,78.3
3168,53,441,2,376.33,752.66
3169,2879,215,1,75.72,75.72
3170,2577,261,4,105.79,423.16
3171,2543,115,4,270.84,1083.36
3172,2098,365,1,337.34,337.34
3173,1888,25,4,467.71,1870.84
3174,1719,322,5,184.81,924.05
3175,1209,401,1,331.82,331.82
3176,1837,316,1,374.85,374.85
3177,958,4,5,15.81,79.05
3178,799,275,1,82.73,82.73
3179,1523,432,1,447.84,447.84
3180,1673,374,2,152.61,305.22
3181,989,377,5,404.65,2023.25
3182,2345,339,2,10.87,21.74
3183,1486,391,2,493.09,986.18
3184,841,358,2,45.1,90.2
3185,150,146,3,308.55,925.65
3186,912,225,2,59.7,119.4
3187,2091,237,2,467.89,935.78
3188,1132,113,2,217.67,435.34
3189,2556,478,4,308.94,1235.76
3190,769,304,4,498.58,1994.32
3191,2181,499,4,39.15,156.6
3192,1877,344,3,267.38,802.14
3193,855,34,2,452.47,904.94
3194,647,93,4,470.8,1883.2
3195,1604,336,1,287.21,287.21
3196,2087,382,2,232.87,465.74
3197,1881,273,3,65.01,195.03
3198,2531,489,1,33.56,33.56
3199,1409,334,4,399.19,1596.76
3200,2725,456,4,480.68,1922.72
3201,2972,232,5,363.18,1815.9
3202,652,364,3,54.14,162.42
3203,1326,429,2,275.84,551.68
3204,1334,217,1,196.86,196.86
3205,456,264,4,125.24,500.96
3206,2716,193,3,268.85,806.55
3207,549,437,5,24.44,122.2
3208,2878,387,3,64.09,192.27
3209,1733,52,2,355.67,711.34
3210,60,117,3,233.45,700.35
3211,740,478,5,308.94,1544.7
3212,334,83,2,147.86,295.72
3213,1591,131,1,402.02,402.02
3214,2244,29,5,447.67,2238.35
3215,1823,204,2,291.73,583.46
3216,1518,264,1,125.24,125.24
3217,2796,123,4,344.13,1376.52
3218,2197,483,3,318.89,956.67
3219,2100,413,1,250.91,250.91
3220,2655,302,2,401.21,802.42
3221,2977,195,2,437.75,875.5
3222,342,370,5,6.63,33.15
3223,910,232,2,363.18,726.36
3224,510,6,3,271.65,814.95
3225,891,425,3,183.8,551.4
3226,2674,54,3,19.83,59.49
3227,168,200,3,213.99,641.97
3228,2965,478,3,308.94,926.82
3229,1848,77,4,70.39,281.56
3230,2382,344,5,267.38,1336.9
3231,2844,418,3,239.69,719.07
3232,1256,239,3,142.41,427.23
3233,749,244,3,366.44,1099.32
3234,1811,498,5,212.54,1062.7
3235,1703,358,2,45.1,90.2
3236,702,436,5,108.14,540.7
3237,1104,195,3,437.75,1313.25
3238,723,427,1,404.97,404.97
3239,1746,439,3,207.63,622.89
3240,1749,171,4,494.64,1978.56
3241,569,124,4,105.53,422.12
3242,913,281,2,399.35,798.7
3243,1525,245,2,194.12,388.24
3244,1727,93,5,470.8,2354.0
3245,1895,44,3,307.45,922.35
3246,376,46,4,247.69,990.76
3247,2891,397,4,287.26,1149.04
3248,1308,357,5,377.73,1888.65
3249,1956,402,5,208.05,1040.25
3250,88,95,5,156.67,783.35
3251,2891,359,4,414.54,1658.16
3252,1495,36,1,66.87,66.87
3253,1924,202,1,92.02,92.02
3254,2368,256,4,78.04,312.16
3255,1391,404,1,240.89,240.89
3256,1530,297,4,80.23,320.92
3257,1822,12,2,231.37,462.74
3258,1196,179,5,273.45,1367.25
3259,608,368,2,96.06,192.12
3260,2929,43,3,349.43,1048.29
3261,445,241,2,493.06,986.12
3262,500,304,2,498.58,997.16
3263,1100,471,5,412.78,2063.9
3264,359,476,2,335.61,671.22
3265,631,438,4,360.39,1441.56
3266,173,493,3,367.17,1101.51
3267,1278,8,2,426.19,852.38
3268,1426,175,1,29.91,29.91
3269,1399,151,1,309.72,309.72
3270,1960,245,5,194.12,970.6
3271,457,103,3,286.8,860.4
3272,2871,227,1,206.8,206.8
3273,765,278,2,172.39,344.78
3274,1523,263,2,360.55,721.1
3275,1065,341,4,274.99,1099.96
3276,2626,5,5,198.68,993.4
3277,1623,188,4,356.6,1426.4
3278,1695,104,1,247.08,247.08
3279,1494,328,2,273.96,547.92
3280,1450,155,4,100.61,402.44
3281,2219,120,1,69.88,69.88
3282,1960,270,4,17.24,68.96
3283,56,494,2,395.19,790.38
3284,660,111,5,129.1,645.5
3285,1457,68,4,85.06,340.24
3286,1344,235,4,151.42,605.68
3287,429,124,4,105.53,422.12
3288,1364,232,2,363.18,726.36
3289,1688,13,4,158.24,632.96
3290,244,459,3,92.18,276.54
3291,1710,184,1,345.54,345.54
3292,2195,478,1,308.94,308.94
3293,1657,327,3,232.81,698.43
3294,1763,421,2,209.1,418.2
3295,2917,357,5,377.73,1888.65
3296,2006,290,4,328.66,1314.64
3297,1041,105,1,127.87,127.87
3298,2025,274,3,76.08,228.24
3299,2604,109,4,137.21,548.84
3300,75,33,2,167.24,334.48
3301,90,124,2,105.53,211.06
3302,474,4,4,15.81,63.24
3303,839,284,1,485.76,485.76
3304,2337,372,5,243.87,1219.35
3305,1941,480,2,330.88,661.76
3306,1778,376,3,336.6,1009.8
3307,2539,237,3,467.89,1403.67
3308,454,387,3,64.09,192.27
3309,1589,404,3,240.89,722.67
3310,544,47,1,259.96,259.96
3311,2710,81,1,173.36,173.36
3312,1219,21,5,327.49,1637.45
3313,2176,484,2,278.22,556.44
3314,438,268,3,60.56,181.68
3315,2742,451,4,162.37,649.48
3316,642,194,2,5.29,10.58
3317,51,489,3,33.56,100.68
3318,680,209,3,428.4,1285.2
3319,2466,436,5,108.14,540.7
3320,83,62,4,413.53,1654.12
3321,2402,299,4,414.97,1659.88
3322,2789,49,5,18.83,94.15
3323,1203,218,3,141.65,424.95
3324,2182,266,4,20.38,81.52
3325,499,285,1,21.25,21.25
3326,1224,75,3,353.59,1060.77
3327,1649,266,5,20.38,101.9
3328,263,284,4,485.76,1943.04
3329,2808,409,4,327.01,1308.04
3330,2626,45,5,184.27,921.35
3331,844,343,2,153.21,306.42
3332,1373,18,3,391.14,1173.42
3333,788,39,3,486.8,1460.4
3334,2087,335,5,90.83,454.15
3335,1239,190,4,405.45,1621.8
3336,708,278,1,172.39,172.39
3337,2478,81,1,173.36,173.36
3338,2855,302,1,401.21,401.21
3339,831,95,1,156.67,156.67
3340,2220,496,2,482.6,965.2
3341,1057,76,2,89.07,178.14
3342,1218,72,3,33.07,99.21
3343,2927,126,5,416.59,2082.95
3344,876,408,2,87.63,175.26
3345,2947,298,5,449.79,2248.95
3346,1757,381,1,162.0,162.0
3347,1447,108,5,339.8,1699.0
3348,664,453,1,279.36,279.36
3349,354,264,2,125.24,250.48
3350,2339,15,2,483.8,967.6
3351,1850,392,3,216.39,649.17
3352,2500,425,1,183.8,183.8
3353,2933,28,2,158.64,317.28
3354,164,166,3,126.92,380.76
3355,2377,228,2,187.86,375.72
3356,1554,69,4,335.66,1342.64
3357,55,304,1,498.58,498.58
3358,1620,358,5,45.1,225.5
3359,278,88,3,425.2,1275.6
3360,197,495,5,271.62,1358.1
3361,2844,245,3,194.12,582.36
3362,2132,47,5,259.96,1299.8
3363,2984,411,1,417.15,417.15
3364,924,397,3,287.26,861.78
3365,2908,346,2,327.42,654.84
3366,1984,179,4,273.45,1093.8
3367,1970,76,1,89.07,89.07
3368,866,464,3,244.4,733.2
3369,2765,118,3,433.66,1300.98
3370,2883,256,4,78.04,312.16
3371,1033,449,4,100.95,403.8
3372,2685,95,3,156.67,470.01
3373,844,486,1,244.38,244.38
3374,1786,352,2,363.64,727.28
3375,332,227,5,206.8,1034.0
3376,1469,210,3,33.87,101.61
3377,1981,31,4,463.02,1852.08
3378,2215,490,3,447.97,1343.91
3379,550,319,4,134.82,539.28
3380,964,355,4,356.35,1425.4
3381,1036,477,4,14.71,58.84
3382,2720,291,3,18.43,55.29
3383,973,384,5,303.86,1519.3
3384,1140,117,3,233.45,700.35
3385,1014,169,5,429.13,2145.65
3386,1618,342,5,248.44,1242.2
3387,1673,385,4,324.13,1296.52
3388,1288,370,4,6.63,26.52
3389,2761,175,3,29.91,89.73
3390,2045,10,4,115.69,462.76
3391,2961,394,1,334.52,334.52
3392,790,488,5,420.27,2101.35
3393,2447,469,1,468.0,468.0
3394,1072,390,4,366.58,1466.32
3395,920,141,2,347.03,694.06
3396,2886,154,4,345.28,1381.12
3397,934,273,5,65.01,325.05
3398,2841,225,5,59.7,298.5
3399,1847,77,3,70.39,211.17
3400,1684,282,4,11.61,46.44
3401,1725,62,2,413.53,827.06
3402,2032,384,1,303.86,303.86
3403,778,239,1,142.41,142.41
3404,2976,332,4,206.13,824.52
3405,1087,157,5,34.48,172.4
3406,1700,121,4,337.73,1350.92
3407,2709,364,4,54.14,216.56
3408,2628,473,4,321.61,1286.44
3409,558,411,3,417.15,1251.45
3410,2357,400,4,471.95,1887.8
3411,2487,3,2,144.42,288.84
3412,157,318,1,176.88,176.88
3413,1256,172,4,133.71,534.84
3414,2290,47,4,259.96,1039.84
3415,2438,171,3,494.64,1483.92
3416,734,264,1,125.24,125.24
3417,1690,394,4,334.52,1338.08
3418,1985,210,2,33.87,67.74
3419,1389,209,1,428.4,428.4
3420,2873,43,2,349.43,698.86
3421,1747,96,5,490.48,2452.4
3422,735,1,5,340.08,1700.4
3423,2916,203,3,34.72,104.16
3424,1163,99,2,70.4,140.8
3425,2986,341,2,274.99,549.98
3426,328,163,4,384.28,1537.12
3427,134,463,4,346.27,1385.08
3428,1817,135,4,448.0,1792.0
3429,2888,141,1,347.03,347.03
3430,1424,276,1,73.28,73.28
3431,2840,347,1,168.19,168.19
3432,1213,465,4,149.77,599.08
3433,1839,213,2,257.85,515.7
3434,2517,126,2,416.59,833.18
3435,2687,93,3,470.8,1412.4
3436,1966,411,5,417.15,2085.75
3437,1897,349,2,364.41,728.82
3438,2379,47,2,259.96,519.92
3439,2490,179,3,273.45,820.35
3440,1481,358,2,45.1,90.2
3441,272,391,3,493.09,1479.27
3442,369,118,2,433.66,867.32
3443,1502,379,2,485.59,971.18
3444,26,101,4,41.45,165.8
3445,2246,305,3,377.27,1131.81
3446,1350,132,4,200.36,801.44
3447,1479,499,2,39.15,78.3
3448,1342,219,3,97.84,293.52
3449,969,258,3,315.91,947.73
3450,816,414,5,376.33,1881.65
3451,2628,292,2,114.35,228.7
3452,1579,316,2,374.85,749.7
3453,691,74,2,398.49,796.98
3454,1648,457,5,134.37,671.85
3455,1404,194,2,5.29,10.58
3456,2919,364,2,54.14,108.28
3457,1984,67,5,478.44,2392.2
3458,1282,41,5,460.86,2304.3
3459,1157,137,2,493.12,986.24
3460,2474,218,1,141.65,141.65
3461,1080,286,5,43.66,218.3
3462,897,198,3,155.88,467.64
3463,9,363,2,424.84,849.68
3464,1894,494,4,395.19,1580.76
3465,211,486,4,244.38,977.52
3466,557,25,4,467.71,1870.84
3467,170,129,1,425.79,425.79
3468,972,488,2,420.27,840.54
3469,1037,422,3,226.46,679.38
3470,1160,271,2,278.27,556.54
3471,810,71,2,283.49,566.98
3472,2228,86,5,323.26,1616.3
3473,2297,202,1,92.02,92.02
3474,2713,197,3,219.25,657.75
3475,421,215,4,75.72,302.88
3476,2172,215,3,75.72,227.16
3477,2298,330,1,95.17,95.17
3478,2061,460,4,379.01,1516.04
3479,2411,48,3,474.47,1423.41
3480,2520,375,2,355.86,711.72
3481,2649,444,5,48.04,240.2
3482,2666,194,5,5.29,26.45
3483,1484,337,2,30.4,60.8
3484,1439,30,2,370.73,741.46
3485,2069,238,3,63.75,191.25
3486,936,397,4,287.26,1149.04
3487,2641,10,4,115.69,462.76
3488,1495,100,1,263.22,263.22
3489,1039,179,2,273.45,546.9
3490,1233,21,2,327.49,654.98
3491,2690,293,1,338.23,338.23
3492,2317,60,2,28.31,56.62
3493,2353,375,4,355.86,1423.44
3494,2393,477,1,14.71,14.71
3495,2828,487,1,446.05,446.05
3496,2713,131,4,402.02,1608.08
3497,1279,113,2,217.67,435.34
3498,1500,64,3,90.68,272.04
3499,1984,133,1,204.93,204.93
3500,2678,399,5,167.16,835.8
3501,1948,417,2,173.27,346.54
3502,2149,431,3,391.07,1173.21
3503,2180,224,3,65.72,197.16
3504,1728,236,1,139.73,139.73
3505,2088,59,5,193.1,965.5
3506,24,481,2,168.1,336.2
3507,945,285,2,21.25,42.5
3508,1237,179,2,273.45,546.9
3509,83,212,1,258.57,258.57
3510,2766,480,4,330.88,1323.52
3511,1243,300,1,380.44,380.44
3512,8,465,4,149.77,599.08
3513,2279,82,1,74.94,74.94
3514,1895,28,5,158.64,793.2
3515,1052,3,2,144.42,288.84
3516,1607,149,5,392.16,1960.8
3517,1207,243,3,485.73,1457.19
3518,1252,324,1,431.82,431.82
3519,479,281,5,399.35,1996.75
3520,2768,267,2,98.26,196.52
3521,779,233,1,298.01,298.01
3522,2881,404,2,240.89,481.78
3523,588,18,5,391.14,1955.7
3524,1440,73,2,425.67,851.34
3525,2561,289,2,319.32,638.64
3526,2654,436,5,108.14,540.7
3527,2599,32,2,120.34,240.68
3528,1504,166,2,126.92,253.84
3529,2045,172,1,133.71,133.71
3530,857,60,3,28.31,84.93
3531,1703,414,3,376.33,1128.99
3532,241,134,2,101.82,203.64
3533,2818,107,4,397.94,1591.76
3534,2738,430,5,100.93,504.65
3535,899,46,2,247.69,495.38
3536,2252,354,5,453.55,2267.75
3537,2796,126,5,416.59,2082.95
3538,899,169,3,429.13,1287.39
3539,2372,202,5,92.02,460.1
3540,1922,6,2,271.65,543.3
3541,322,464,2,244.4,488.8
3542,1501,122,1,283.41,283.41
3543,89,249,5,158.77,793.85
3544,1416,173,2,328.81,657.62
3545,2700,5,1,198.68,198.68
3546,818,370,5,6.63,33.15
3547,1512,221,1,398.64,398.64
3548,2747,175,3,29.91,89.73
3549,441,425,3,183.8,551.4
3550,983,116,3,150.95,452.85
3551,828,198,5,155.88,779.4
3552,2445,380,5,265.41,1327.05
3553,1573,80,4,395.98,1583.92
3554,2558,83,4,147.86,591.44
3555,1129,498,4,212.54,850.16
3556,1953,7,5,374.29,1871.45
3557,2479,177,4,433.83,1735.32
3558,995,329,2,449.78,899.56
3559,663,37,3,27.81,83.43
3560,939,367,2,152.38,304.76
3561,321,82,5,74.94,374.7
3562,5,238,2,63.75,127.5
3563,672,130,1,393.65,393.65
3564,1814,435,3,276.38,829.14
3565,1379,386,1,431.82,431.82
3566,780,409,5,327.01,1635.05
3567,35,129,1,425.79,425.79
3568,1436,37,4,27.81,111.24
3569,127,215,1,75.72,75.72
3570,1081,59,1,193.1,193.1
3571,1447,220,1,448.5,448.5
3572,163,363,5,424.84,2124.2
3573,1054,499,4,39.15,156.6
3574,774,74,2,398.49,796.98
3575,1227,87,3,355.84,1067.52
3576,854,345,3,246.56,739.68
3577,2813,490,3,447.97,1343.91
3578,71,50,4,446.09,1784.36
3579,550,456,3,480.68,1442.04
3580,179,396,2,314.05,628.1
3581,1154,9,4,465.42,1861.68
3582,1723,242,2,112.61,225.22
3583,1481,265,4,476.53,1906.12
3584,2364,74,2,398.49,796.98
3585,1906,156,1,240.71,240.71
3586,261,325,3,31.02,93.06
3587,2538,224,4,65.72,262.88
3588,2015,139,2,408.55,817.1
3589,2455,426,1,170.88,170.88
3590,654,180,2,429.06,858.12
3591,1374,417,2,173.27,346.54
3592,2780,382,4,232.87,931.48
3593,340,165,1,304.84,304.84
3594,1920,470,5,425.5,2127.5
3595,696,277,3,376.1,1128.3
3596,2934,151,2,309.72,619.44
3597,2528,302,2,401.21,802.42
3598,531,200,3,213.99,641.97
3599,1541,72,3,33.07,99.21
3600,730,83,1,147.86,147.86
3601,2658,197,4,219.25,877.0
3602,1256,415,5,461.53,2307.65
3603,86,414,2,376.33,752.66
3604,1987,20,4,443.54,1774.16
3605,2297,332,1,206.13,206.13
3606,1325,499,3,39.15,117.45
3607,2448,117,4,233.45,933.8
3608,2815,439,4,207.63,830.52
3609,101,231,1,333.45,333.45
3610,2153,248,2,142.49,284.98
3611,2897,69,5,335.66,1678.3
3612,2701,408,4,87.63,350.52
3613,2517,352,4,363.64,1454.56
3614,2221,37,3,27.81,83.43
3615,1275,25,3,467.71,1403.13
3616,742,79,3,75.4,226.2
3617,2916,414,5,376.33,1881.65
3618,234,333,3,119.6,358.8
3619,1413,282,4,11.61,46.44
3620,427,51,1,82.01,82.01
3621,1556,72,5,33.07,165.35
3622,601,178,2,43.28,86.56
3623,2271,96,5,490.48,2452.4
3624,1906,440,3,432.27,1296.81
3625,1806,66,2,66.25,132.5
3626,139,41,4,460.86,1843.44
3627,1401,33,5,167.24,836.2
3628,804,19,4,56.61,226.44
3629,2787,105,1,127.87,127.87
3630,2996,340,4,298.49,1193.96
3631,258,317,1,134.5,134.5
3632,1152,83,2,147.86,295.72
3633,1544,409,3,327.01,981.03
3634,1221,162,2,209.69,419.38
3635,742,330,2,95.17,190.34
3636,648,391,1,493.09,493.09
3637,369,467,4,130.95,523.8
3638,2248,71,5,283.49,1417.45
3639,1825,22,1,109.85,109.85
3640,1492,493,2,367.17,734.34
3641,1329,52,1,355.67,355.67
3642,730,226,1,382.85,382.85
3643,2483,311,1,240.53,240.53
3644,2959,213,4,257.85,1031.4
3645,581,276,3,73.28,219.84
3646,1303,1,2,340.08,680.16
3647,2315,484,3,278.22,834.66
3648,962,118,1,433.66,433.66
3649,1862,269,4,339.49,1357.96
3650,1937,221,5,398.64,1993.2
3651,2627,193,1,268.85,268.85
3652,1668,176,1,317.03,317.03
3653,2924,240,1,415.28,415.28
3654,2206,6,1,271.65,271.65
3655,2667,160,3,88.27,264.81
3656,1913,60,1,28.31,28.31
3657,2658,487,4,446.05,1784.2
3658,377,497,1,353.45,353.45
3659,2189,169,5,429.13,2145.65
3660,996,407,5,431.78,2158.9
3661,2297,178,2,43.28,86.56
3662,1962,482,3,377.6,1132.8
3663,812,333,1,119.6,119.6
3664,1091,414,5,376.33,1881.65
3665,483,136,5,280.33,1401.65
3666,2459,349,4,364.41,1457.64
3667,2533,32,3,120.34,361.02
3668,996,210,3,33.87,101.61
3669,1606,366,2,171.38,342.76
3670,1054,351,5,81.16,405.8
3671,2618,244,4,366.44,1465.76
3672,203,106,3,286.43,859.29
3673,2257,215,4,75.72,302.88
3674,145,124,3,105.53,316.59
3675,366,34,3,452.47,1357.41
3676,1039,323,2,98.34,196.68
3677,2051,381,1,162.0,162.0
3678,1992,479,5,37.9,189.5
3679,1160,484,2,278.22,556.44
3680,478,494,5,395.19,1975.95
3681,2054,288,3,177.92,533.76
3682,2201,404,3,240.89,722.67
3683,2058,127,5,371.12,1855.6
3684,2174,213,1,257.85,257.85
3685,1523,230,3,372.58,1117.74
3686,722,259,5,455.51,2277.55
3687,2706,427,2,404.97,809.94
3688,871,476,3,335.61,1006.83
3689,2955,401,2,331.82,663.64
3690,422,348,4,119.26,477.04
3691,331,172,3,133.71,401.13
3692,2754,299,1,414.97,414.97
3693,1238,295,4,28.59,114.36
3694,2699,114,2,249.43,498.86
3695,1212,457,3,134.37,403.11
3696,1095,172,2,133.71,267.42
3697,1390,134,3,101.82,305.46
3698,920,440,4,432.27,1729.08
3699,1806,475,4,396.22,1584.88
3700,1893,109,4,137.21,548.84
3701,385,105,2,127.87,255.74
3702,2907,477,5,14.71,73.55
3703,2785,458,4,320.56,1282.24
3704,489,248,1,142.49,142.49
3705,754,41,1,460.86,460.86
3706,951,367,4,152.38,609.52
3707,611,463,2,346.27,692.54
3708,2456,374,4,152.61,610.44
3709,1058,479,4,37.9,151.6
3710,2918,418,4,239.69,958.76
3711,1804,111,1,129.1,129.1
3712,848,348,3,119.26,357.78
3713,1679,110,5,308.45,1542.25
3714,1106,147,2,421.31,842.62
3715,1791,314,4,452.01,1808.04
3716,1817,259,4,455.51,1822.04
3717,190,124,1,105.53,105.53
3718,827,412,4,191.68,766.72
3719,1755,481,2,168.1,336.2
3720,2374,152,5,56.96,284.8
3721,932,466,2,86.21,172.42
3722,2971,113,5,217.67,1088.35
3723,2615,84,2,114.03,228.06
3724,2467,430,5,100.93,504.65
3725,1638,300,4,380.44,1521.76
3726,1566,236,4,139.73,558.92
3727,1463,131,5,402.02,2010.1
3728,47,267,3,98.26,294.78
3729,857,141,1,347.03,347.03
3730,1421,176,4,317.03,1268.12
3731,2086,216,3,335.79,1007.37
3732,1717,205,5,276.61,1383.05
3733,1167,37,5,27.81,139.05
3734,1551,93,4,470.8,1883.2
3735,2003,99,5,70.4,352.0
3736,205,258,2,315.91,631.82
3737,2291,61,4,379.12,1516.48
3738,2962,398,2,142.56,285.12
3739,262,205,3,276.61,829.83
3740,1538,412,1,191.68,191.68
3741,1871,408,1,87.63,87.63
3742,987,191,1,99.81,99.81
3743,2664,260,2,446.7,893.4
3744,1861,141,2,347.03,694.06
3745,184,293,4,338.23,1352.92
3746,1386,479,5,37.9,189.5
3747,2896,96,1,490.48,490.48
3748,1721,139,3,408.55,1225.65
3749,2884,216,5,335.79,1678.95
3750,331,184,1,345.54,345.54
3751,1001,185,4,457.7,1830.8
3752,1124,336,5,287.21,1436.05
3753,832,462,2,461.28,922.56
3754,2753,202,1,92.02,92.02
3755,1429,476,5,335.61,1678.05
3756,2177,326,4,335.75,1343.0
3757,277,429,1,275.84,275.84
3758,2832,473,5,321.61,1608.05
3759,1686,303,3,396.14,1188.42
3760,1014,223,1,10.2,10.2
3761,375,224,2,65.72,131.44
3762,1512,382,5,232.87,1164.35
3763,654,469,2,468.0,936.0
3764,2157,346,1,327.42,327.42
3765,2191,68,1,85.06,85.06
3766,2801,348,1,119.26,119.26
3767,67,487,5,446.05,2230.25
3768,2243,94,3,152.51,457.53
3769,1496,262,4,91.71,366.84
3770,2340,233,5,298.01,1490.05
3771,593,405,5,266.09,1330.45
3772,818,61,5,379.12,1895.6
3773,770,264,4,125.24,500.96
3774,2956,115,4,270.84,1083.36
3775,1147,124,2,105.53,211.06
3776,1239,244,4,366.44,1465.76
3777,1529,360,1,123.44,123.44
3778,2285,58,1,18.23,18.23
3779,266,296,3,271.15,813.45
3780,719,148,1,413.63,413.63
3781,1672,216,5,335.79,1678.95
3782,1605,281,3,399.35,1198.05
3783,2384,378,3,140.1,420.3
3784,348,11,2,111.91,223.82
3785,399,459,1,92.18,92.18
3786,2839,252,5,110.59,552.95
3787,838,158,4,35.0,140.0
3788,1653,79,1,75.4,75.4
3789,684,423,5,101.18,505.9
3790,1566,495,2,271.62,543.24
3791,625,101,1,41.45,41.45
3792,246,180,5,429.06,2145.3
3793,1511,81,4,173.36,693.44
3794,2959,248,5,142.49,712.45
3795,132,434,5,476.39,2381.95
3796,2456,354,2,453.55,907.1
3797,2553,394,1,334.52,334.52
3798,2037,96,4,490.48,1961.92
3799,2258,458,2,320.56,641.12
3800,2859,281,5,399.35,1996.75
3801,2277,94,4,152.51,610.04
3802,682,407,3,431.78,1295.34
3803,2424,86,5,323.26,1616.3
3804,1532,411,5,417.15,2085.75
3805,445,105,1,127.87,127.87
3806,2839,497,4,353.45,1413.8
3807,2139,329,4,449.78,1799.12
3808,2908,232,1,363.18,363.18
3809,1412,7,5,374.29,1871.45
3810,2224,168,1,284.44,284.44
3811,2032,145,4,277.04,1108.16
3812,671,476,4,335.61,1342.44
3813,1963,131,1,402.02,402.02
3814,2161,79,4,75.4,301.6
3815,672,11,2,111.91,223.82
3816,2150,244,2,366.44,732.88
3817,1546,494,5,395.19,1975.95
3818,923,121,4,337.73,1350.92
3819,284,475,2,396.22,792.44
3820,1046,136,5,280.33,1401.65
3821,378,342,5,248.44,1242.2
3822,1078,141,4,347.03,1388.12
3823,1609,459,2,92.18,184.36
3824,2634,18,3,391.14,1173.42
3825,1204,335,1,90.83,90.83
3826,2788,216,2,335.79,671.58
3827,2049,216,2,335.79,671.58
3828,737,71,2,283.49,566.98
3829,273,226,2,382.85,765.7
3830,1569,114,4,249.43,997.72
3831,692,388,5,163.06,815.3
3832,18,297,5,80.23,401.15
3833,1338,238,1,63.75,63.75
3834,1682,253,5,497.0,2485.0
3835,2476,215,5,75.72,378.6
3836,1669,410,3,468.81,1406.43
3837,102,81,4,173.36,693.44
3838,194,485,4,414.93,1659.72
3839,1472,130,4,393.65,1574.6
3840,1618,495,2,271.62,543.24
3841,2189,429,3,275.84,827.52
3842,2509,5,3,198.68,596.04
3843,75,395,3,354.28,1062.84
3844,454,63,4,279.85,1119.4
3845,2840,279,1,265.25,265.25
3846,1659,440,4,432.27,1729.08
3847,1687,86,1,323.26,323.26
3848,2196,188,3,356.6,1069.8
3849,1632,69,1,335.66,335.66
3850,1367,76,4,89.07,356.28
3851,1095,311,3,240.53,721.59
3852,1931,289,4,319.32,1277.28
3853,2809,228,2,187.86,375.72
3854,1065,95,5,156.67,783.35
3855,1559,299,3,414.97,1244.91
3856,1410,286,5,43.66,218.3
3857,932,311,2,240.53,481.06
3858,2149,168,3,284.44,853.32
3859,2968,202,2,92.02,184.04
3860,2220,146,5,308.55,1542.75
3861,35,290,1,328.66,328.66
3862,2908,458,2,320.56,641.12
3863,1707,397,1,287.26,287.26
3864,2880,123,2,344.13,688.26
3865,528,316,4,374.85,1499.4
3866,2422,498,3,212.54,637.62
3867,563,93,2,470.8,941.6
3868,2841,266,1,20.38,20.38
3869,878,79,1,75.4,75.4
3870,2130,455,4,488.56,1954.24
3871,1505,434,3,476.39,1429.17
3872,1787,96,1,490.48,490.48
3873,1864,315,5,109.87,549.35
3874,2078,380,5,265.41,1327.05
3875,1966,393,5,36.72,183.6
3876,941,159,1,35.08,35.08
3877,1091,374,3,152.61,457.83
3878,2605,99,3,70.4,211.2
3879,2644,447,2,242.95,485.9
3880,2760,104,5,247.08,1235.4
3881,2154,329,4,449.78,1799.12
3882,1821,262,5,91.71,458.55
3883,2796,98,2,462.83,925.66
3884,2725,154,5,345.28,1726.4
3885,46,210,5,33.87,169.35
3886,469,150,5,400.45,2002.25
3887,1390,492,1,482.68,482.68
3888,1484,228,3,187.86,563.58
3889,1967,14,3,59.94,179.82
3890,1665,491,4,312.24,1248.96
3891,1757,162,2,209.69,419.38
3892,2986,83,1,147.86,147.86
3893,1665,314,5,452.01,2260.05
3894,2124,237,4,467.89,1871.56
3895,155,380,4,265.41,1061.64
3896,1334,195,2,437.75,875.5
3897,2795,391,5,493.09,2465.45
3898,1013,15,1,483.8,483.8
3899,434,152,5,56.96,284.8
3900,1392,465,3,149.77,449.31
3901,6,489,3,33.56,100.68
3902,2279,366,3,171.38,514.14
3903,2071,319,4,134.82,539.28
3904,1174,130,1,393.65,393.65
3905,1768,455,3,488.56,1465.68
3906,489,238,2,63.75,127.5
3907,2640,4,4,15.81,63.24
3908,109,124,1,105.53,105.53
3909,30,27,5,456.95,2284.75
3910,1361,130,4,393.65,1574.6
3911,2942,50,3,446.09,1338.27
3912,541,204,5,291.73,1458.65
3913,1269,269,2,339.49,678.98
3914,2787,477,1,14.71,14.71
3915,1568,450,1,483.28,483.28
3916,1684,10,4,115.69,462.76
3917,343,146,5,308.55,1542.75
3918,1462,311,1,240.53,240.53
3919,946,150,1,400.45,400.45
3920,2348,444,1,48.04,48.04
3921,1337,247,2,434.39,868.78
3922,1165,490,5,447.97,2239.85
3923,1238,213,3,257.85,773.55
3924,2392,155,4,100.61,402.44
3925,556,456,3,480.68,1442.04
3926,2161,370,5,6.63,33.15
3927,682,498,1,212.54,212.54
3928,2664,500,5,489.05,2445.25
3929,2348,24,1,160.61,160.61
3930,1405,263,4,360.55,1442.2
3931,432,57,3,179.33,537.99
3932,2610,410,3,468.81,1406.43
3933,2176,31,3,463.02,1389.06
3934,553,394,1,334.52,334.52
3935,2310,384,4,303.86,1215.44
3936,383,29,4,447.67,1790.68
3937,1565,308,2,72.22,144.44
