order_id,customer_id,order_date,status,shipping_city,shipping_state
2362,652,2022-06-03,processing,Los Angeles,CA
2363,418,2022-08-10,pending,San Antonio,PA
2364,342,2022-04-07,delivered,San Jose,AZ
2365,600,2022-03-21,processing,Philadelphia,PA
2366,750,2022-06-16,processing,Phoenix,CA
2367,29,2022-12-15,shipped,Dallas,CA
2368,949,2022-02-18,shipped,Phoenix,AZ
2369,798,2022-10-09,cancelled,Houston,NY
2370,424,2022-06-29,delivered,Phoenix,TX
2371,225,2022-04-22,delivered,Dallas,PA
2372,628,2022-07-16,processing,Los Angeles,NY
2373,373,2022-04-22,processing,Philadelphia,TX
2374,526,2022-07-21,delivered,San Diego,CA
2375,200,2022-07-02,shipped,San Jose,TX
2376,219,2022-04-06,delivered,New York,TX
2377,497,2022-02-21,pending,Chicago,CA
2378,141,2022-07-03,delivered,New York,IL
2379,605,2022-08-26,processing,Los Angeles,AZ
2380,403,2022-02-07,shipped,Phoenix,AZ
2381,196,2022-08-17,delivered,Phoenix,TX
2382,413,2022-08-17,processing,San Jose,IL
2383,585,2022-06-14,delivered,Chicago,PA
2384,37,2022-11-19,cancelled,Philadelphia,TX
2385,4,2022-09-19,shipped,Philadelphia,TX
2386,764,2022-06-29,shipped,Chicago,TX
2387,765,2022-02-28,delivered,Chicago,TX
2388,951,2022-08-25,delivered,Chicago,PA
2389,860,2022-12-21,shipped,Dallas,CA
2390,861,2022-08-22,pending,San Jose,IL
2391,8,2022-10-09,delivered,Philadelphia,CA
2392,839,2022-11-10,delivered,Chicago,PA
2393,699,2022-02-18,processing,Phoenix,TX
2394,488,2022-05-10,pending,Houston,CA
2395,515,2022-06-05,delivered,San Antonio,CA
2396,62,2022-08-09,delivered,Dallas,AZ
2397,255,2022-09-06,processing,Houston,IL
2398,154,2022-11-03,pending,San Antonio,IL
2399,981,2022-09-29,delivered,Los Angeles,AZ
2400,554,2022-02-20,pending,Chicago,TX
2401,462,2022-01-27,shipped,San Jose,PA
2402,445,2022-05-26,delivered,Dallas,CA
2403,677,2022-06-27,delivered,Chicago,CA
2404,596,2022-09-25,delivered,Philadelphia,TX
2405,624,2022-02-21,shipped,Phoenix,CA
2406,684,2022-02-07,shipped,San Jose,AZ
2407,78,2022-07-15,processing,Philadelphia,CA
2408,147,2022-09-01,shipped,Phoenix,NY
2409,452,2022-03-12,pending,San Diego,NY
2410,670,2022-12-12,returned,Dallas,AZ
2411,247,2022-12-31,delivered,Houston,CA
2412,240,2022-10-19,delivered,Chicago,TX
2413,678,2022-01-10,processing,Phoenix,PA
2414,249,2022-01-11,processing,San Jose,PA
2415,243,2022-02-25,delivered,Los Angeles,CA
2416,947,2022-09-22,delivered,Phoenix,IL
2417,839,2022-07-02,delivered,Phoenix,CA
2418,872,2022-10-25,cancelled,Houston,PA
2419,39,2022-05-09,delivered,San Antonio,CA
2420,182,2022-02-06,delivered,Los Angeles,CA
2421,201,2022-02-16,delivered,Chicago,CA
2422,841,2022-12-29,delivered,New York,CA
2423,21,2022-04-22,delivered,San Antonio,IL
2424,530,2022-05-02,delivered,Dallas,TX
2425,138,2022-02-27,delivered,Dallas,CA
2426,553,2022-11-24,delivered,Philadelphia,AZ
2427,397,2022-02-09,delivered,Philadelphia,CA
2428,954,2022-12-24,delivered,Houston,NY
2429,653,2022-05-02,delivered,New York,AZ
2430,579,2022-08-24,pending,San Antonio,TX
2431,314,2022-12-07,shipped,Dallas,CA
2432,120,2022-02-23,shipped,San Antonio,IL
2433,46,2022-03-05,processing,Los Angeles,CA
2434,440,2022-07-31,shipped,San Diego,CA
2435,219,2022-01-31,pending,San Jose,CA
2436,963,2022-11-13,shipped,Los Angeles,TX
2437,206,2022-06-17,delivered,Chicago,PA
2438,940,2022-05-18,processing,Phoenix,CA
2439,148,2022-05-15,delivered,Philadelphia,TX
2440,416,2022-04-03,pending,New York,TX
2441,128,2022-07-01,shipped,San Antonio,CA
2442,333,2022-03-05,delivered,Los Angeles,CA
2443,115,2022-11-09,delivered,San Antonio,TX
2444,765,2022-06-04,shipped,San Antonio,PA
2445,560,2022-03-07,delivered,New York,TX
2446,970,2022-08-24,processing,Phoenix,CA
2447,763,2022-08-05,delivered,San Diego,TX
2448,667,2022-10-04,processing,San Antonio,TX
2449,558,2022-12-01,delivered,New York,PA
2450,194,2022-06-27,processing,Dallas,CA
2451,891,2022-08-28,delivered,San Diego,AZ
2452,255,2022-12-19,processing,Los Angeles,NY
2453,15,2022-11-21,delivered,New York,TX
2454,249,2022-04-17,processing,Dallas,TX
2455,137,2022-05-13,pending,Los Angeles,CA
2456,592,2022-04-17,shipped,Chicago,NY
2457,32,2022-01-15,returned,San Antonio,TX
2458,580,2022-01-09,delivered,Houston,TX
2459,136,2022-08-24,processing,Philadelphia,TX
2460,160,2022-05-14,delivered,Chicago,CA
2461,14,2022-10-15,processing,Phoenix,CA
2462,561,2022-11-05,processing,Los Angeles,CA
2463,495,2022-09-17,processing,New York,IL
2464,199,2022-10-05,returned,Dallas,CA
2465,326,2022-03-22,returned,Dallas,CA
2466,462,2022-01-25,delivered,Dallas,TX
2467,527,2022-04-06,delivered,Phoenix,CA
2468,213,2022-06-23,shipped,Los Angeles,CA
2469,829,2022-10-16,cancelled,San Jose,CA
2470,726,2022-09-01,pending,San Diego,AZ
2471,687,2022-03-04,shipped,Philadelphia,TX
2472,715,2022-09-22,delivered,San Antonio,TX
2473,904,2022-09-24,cancelled,Phoenix,CA
2474,431,2022-09-30,delivered,Dallas,CA
2475,482,2022-01-07,shipped,New York,NY
2476,681,2022-02-16,delivered,Houston,PA
2477,314,2022-12-08,delivered,Chicago,NY
2478,772,2022-10-28,shipped,San Diego,AZ
2479,713,2022-10-26,processing,Dallas,CA
2480,89,2022-11-10,processing,Los Angeles,CA
2481,450,2022-10-01,pending,Los Angeles,IL
2482,905,2022-12-05,shipped,San Antonio,NY
2483,869,2022-12-10,shipped,Chicago,TX
2484,574,2022-02-20,processing,Philadelphia,CA
2485,380,2022-01-10,cancelled,Chicago,TX
2486,682,2022-11-29,processing,Philadelphia,TX
2487,800,2022-09-01,delivered,Dallas,TX
2488,927,2022-08-20,delivered,Chicago,IL
2489,863,2022-03-08,shipped,Chicago,IL
2490,318,2022-05-06,delivered,Dallas,AZ
2491,100,2022-09-13,delivered,San Diego,CA
2492,736,2022-02-05,shipped,Houston,CA
2493,59,2022-08-07,processing,San Jose,TX
2494,293,2022-05-01,delivered,San Antonio,TX
2495,265,2022-05-18,processing,Phoenix,PA
2496,673,2022-04-09,delivered,Chicago,CA
2497,997,2022-03-24,processing,Los Angeles,TX
2498,228,2022-09-05,processing,Houston,IL
2499,502,2022-01-05,delivered,Houston,NY
2500,324,2022-05-18,delivered,San Antonio,CA
2501,878,2022-03-07,shipped,Los Angeles,TX
2502,955,2022-12-23,pending,Phoenix,PA
2503,708,2022-08-21,processing,Dallas,CA
2504,910,2022-12-10,shipped,San Diego,CA
2505,629,2022-11-08,shipped,New York,CA
2506,759,2022-02-21,shipped,Chicago,TX
2507,292,2022-05-14,pending,Chicago,CA
2508,672,2022-02-26,pending,Dallas,AZ
2509,524,2022-08-02,pending,San Jose,PA
2510,830,2022-01-12,processing,New York,TX
2511,949,2022-09-18,cancelled,Philadelphia,CA
2512,914,2022-04-08,processing,Dallas,PA
2513,63,2022-08-09,processing,Chicago,TX
2514,471,2022-01-10,processing,Houston,TX
2515,456,2022-11-09,delivered,Los Angeles,TX
2516,623,2022-10-26,shipped,Houston,CA
2517,912,2022-09-23,delivered,San Diego,CA
2518,371,2022-03-09,shipped,San Diego,CA
2519,733,2022-07-18,pending,New York,TX
2520,597,2022-04-03,delivered,Los Angeles,IL
2521,777,2022-07-28,processing,San Diego,CA
2522,952,2022-09-27,shipped,Los Angeles,CA
2523,84,2022-06-07,shipped,Dallas,CA
2524,957,2022-03-08,shipped,San Jose,CA
2525,410,2022-08-13,shipped,San Antonio,CA
2526,778,2022-09-21,delivered,Philadelphia,TX
2527,685,2022-08-29,delivered,Chicago,AZ
2528,207,2022-04-03,processing,San Diego,TX
2529,321,2022-02-02,returned,San Jose,IL
2530,977,2022-09-30,shipped,Phoenix,AZ
2531,960,2022-09-19,delivered,Phoenix,CA
2532,147,2022-03-04,processing,Houston,CA
2533,647,2022-02-02,pending,Los Angeles,NY
2534,472,2022-03-25,cancelled,Philadelphia,AZ
2535,189,2022-05-21,delivered,San Jose,TX
2536,384,2022-05-30,returned,Los Angeles,NY
2537,381,2022-11-11,pending,Phoenix,TX
2538,978,2022-10-20,delivered,Philadelphia,TX
2539,367,2022-03-05,shipped,San Jose,CA
2540,803,2022-03-30,delivered,San Diego,CA
2541,840,2022-11-24,pending,Dallas,AZ
2542,408,2022-10-17,delivered,New York,IL
2543,352,2022-09-15,shipped,Dallas,TX
2544,223,2022-08-25,shipped,Dallas,TX
2545,788,2022-01-21,processing,New York,TX
2546,631,2022-01-15,cancelled,Houston,TX
2547,79,2022-11-17,pending,Phoenix,CA
2548,278,2022-10-31,shipped,Dallas,IL
2549,399,2022-09-16,shipped,Philadelphia,TX
2550,55,2022-06-14,delivered,Philadelphia,CA
2551,635,2022-02-28,shipped,New York,TX
2552,545,2022-09-24,processing,San Diego,TX
2553,739,2022-03-19,cancelled,Houston,TX
2554,862,2022-09-29,shipped,Phoenix,CA
2555,469,2022-07-11,processing,San Jose,PA
2556,746,2022-05-09,processing,San Jose,NY
2557,186,2022-01-06,processing,Dallas,PA
2558,145,2022-07-21,shipped,San Jose,PA
2559,634,2022-06-19,processing,New York,TX
2560,466,2022-04-19,delivered,San Antonio,CA
2561,927,2022-07-14,processing,San Diego,NY
2562,395,2022-06-01,shipped,Houston,AZ
2563,234,2022-10-25,shipped,Philadelphia,TX
2564,396,2022-04-19,shipped,San Antonio,CA
2565,667,2022-01-09,pending,Chicago,CA
2566,893,2022-03-18,shipped,San Jose,CA
2567,480,2022-12-12,cancelled,Los Angeles,PA
2568,113,2022-02-26,delivered,Chicago,AZ
2569,865,2022-10-22,delivered,San Jose,IL
2570,677,2022-03-18,shipped,Dallas,CA
2571,312,2022-08-09,shipped,San Antonio,TX
2572,831,2022-02-23,processing,Los Angeles,PA
2573,341,2022-01-19,delivered,San Jose,CA
2574,345,2022-11-21,shipped,Houston,CA
2575,269,2022-05-15,delivered,San Diego,CA
2576,413,2022-09-12,returned,Phoenix,CA
2577,484,2022-06-09,delivered,Chicago,CA
2578,346,2022-06-21,processing,Phoenix,TX
2579,299,2022-11-04,delivered,Philadelphia,CA
2580,808,2022-06-11,delivered,New York,NY
2581,335,2022-11-11,shipped,Philadelphia,TX
2582,679,2022-09-17,pending,San Diego,CA
2583,173,2022-07-08,processing,Houston,TX
2584,16,2022-01-21,delivered,San Jose,AZ
2585,925,2022-10-03,returned,San Jose,TX
2586,332,2022-10-10,delivered,Dallas,PA
2587,971,2022-03-29,processing,New York,IL
2588,566,2022-08-14,delivered,Los Angeles,PA
2589,733,2022-11-01,shipped,Phoenix,NY
2590,655,2022-07-09,delivered,San Antonio,CA
2591,700,2022-04-08,shipped,Phoenix,TX
2592,933,2022-10-03,delivered,San Jose,CA
2593,804,2022-03-03,shipped,San Jose,CA
2594,578,2022-04-21,processing,San Antonio,CA
2595,773,2022-10-04,delivered,San Antonio,CA
2596,968,2022-09-06,pending,San Antonio,TX
2597,246,2022-04-26,cancelled,Dallas,IL
2598,160,2022-07-22,processing,Chicago,IL
2599,449,2022-04-20,cancelled,Los Angeles,CA
2600,590,2022-06-21,shipped,Philadelphia,CA
2601,608,2022-03-28,delivered,Houston,CA
2602,344,2022-11-16,processing,San Antonio,IL
2603,848,2022-10-17,delivered,New York,TX
2604,130,2022-12-02,pending,San Jose,TX
2605,1,2022-06-30,pending,San Antonio,CA
2606,172,2022-10-05,shipped,New York,CA
2607,499,2022-09-14,delivered,Los Angeles,CA
2608,848,2022-10-31,delivered,San Diego,TX
2609,776,2022-02-12,shipped,San Antonio,AZ
2610,458,2022-08-17,delivered,Dallas,PA
2611,346,2022-03-22,shipped,Los Angeles,AZ
2612,931,2022-03-12,delivered,Philadelphia,TX
2613,810,2022-10-03,cancelled,New York,PA
2614,21,2022-12-16,delivered,Chicago,IL
2615,133,2022-03-04,delivered,Los Angeles,TX
2616,469,2022-10-20,delivered,Phoenix,IL
2617,419,2022-06-23,processing,Philadelphia,AZ
2618,49,2022-05-28,shipped,San Jose,CA
2619,402,2022-10-19,shipped,Houston,CA
2620,583,2022-07-07,processing,Dallas,TX
2621,573,2022-11-19,shipped,Chicago,IL
2622,645,2022-06-18,pending,Phoenix,CA
2623,48,2022-06-12,processing,San Antonio,CA
2624,721,2022-12-11,delivered,Chicago,CA
2625,571,2022-12-16,shipped,San Antonio,TX
2626,127,2022-02-08,shipped,Houston,AZ
2627,884,2022-01-02,delivered,Phoenix,CA
2628,27,2022-12-31,delivered,Phoenix,AZ
2629,824,2022-02-18,processing,Dallas,AZ
2630,924,2022-07-22,delivered,Houston,AZ
2631,46,2022-08-16,shipped,Los Angeles,TX
2632,201,2022-09-14,processing,Philadelphia,AZ
2633,785,2022-07-09,delivered,San Jose,TX
2634,46,2022-02-26,delivered,Philadelphia,CA
2635,544,2022-06-18,cancelled,Chicago,TX
2636,281,2022-05-22,cancelled,San Diego,IL
2637,162,2022-12-21,shipped,Los Angeles,TX
2638,897,2022-09-23,processing,Los Angeles,PA
2639,609,2022-04-19,delivered,Dallas,TX
2640,805,2022-07-27,shipped,Dallas,TX
2641,189,2022-09-06,delivered,New York,CA
2642,786,2022-11-19,cancelled,Los Angeles,CA
2643,443,2022-11-15,processing,Los Angeles,TX
2644,863,2022-12-06,shipped,Chicago,CA
2645,296,2022-09-16,pending,San Diego,TX
2646,247,2022-08-03,shipped,Los Angeles,NY
2647,108,2022-05-29,cancelled,San Diego,TX
2648,177,2022-10-04,shipped,Dallas,CA
2649,467,2022-07-24,returned,Phoenix,AZ
2650,99,2022-12-14,processing,Chicago,TX
2651,703,2022-06-05,processing,San Antonio,TX
2652,122,2022-10-03,shipped,Phoenix,CA
2653,765,2022-06-29,cancelled,Philadelphia,TX
2654,206,2022-05-29,shipped,San Antonio,AZ
2655,713,2022-07-06,pending,Los Angeles,IL
2656,660,2022-06-22,processing,Philadelphia,PA
2657,67,2022-04-18,shipped,Houston,CA
2658,138,2022-01-07,shipped,San Jose,IL
2659,647,2022-03-22,shipped,San Diego,AZ
2660,797,2022-10-27,delivered,Houston,CA
2661,1,2022-06-05,shipped,Philadelphia,TX
2662,846,2022-06-22,delivered,Dallas,TX
2663,180,2022-09-18,shipped,San Diego,CA
2664,95,2022-01-09,processing,Dallas,PA
2665,318,2022-06-07,shipped,Los Angeles,TX
2666,754,2022-12-26,delivered,San Antonio,TX
2667,734,2022-10-02,delivered,Philadelphia,NY
2668,561,2022-03-15,shipped,Philadelphia,TX
2669,528,2022-07-26,processing,Los Angeles,AZ
2670,71,2022-06-20,processing,Los Angeles,NY
2671,899,2022-08-20,cancelled,San Diego,NY
2672,671,2022-07-12,delivered,San Antonio,PA
2673,725,2022-07-22,shipped,San Diego,PA
2674,391,2022-04-16,delivered,Chicago,PA
2675,277,2022-02-20,delivered,San Jose,TX
2676,144,2022-02-12,returned,Phoenix,CA
2677,998,2022-03-24,processing,San Antonio,NY
2678,796,2022-09-01,delivered,Houston,NY
2679,746,2022-08-28,processing,San Jose,AZ
2680,514,2022-11-25,pending,New York,PA
2681,96,2022-12-01,delivered,Phoenix,IL
2682,908,2022-02-24,delivered,Houston,AZ
2683,999,2022-03-30,delivered,San Diego,AZ
2684,322,2022-08-12,shipped,New York,NY
2685,595,2022-01-09,pending,San Jose,NY
2686,528,2022-07-07,processing,Philadelphia,CA
2687,366,2022-05-11,shipped,San Antonio,NY
2688,399,2022-05-24,returned,San Antonio,PA
2689,561,2022-10-02,delivered,Houston,CA
2690,198,2022-07-06,delivered,Houston,PA
2691,771,2022-08-27,processing,Los Angeles,NY
2692,90,2022-12-21,delivered,Houston,CA
2693,190,2022-05-30,pending,New York,CA
2694,115,2022-05-10,delivered,Los Angeles,TX
2695,388,2022-12-03,shipped,Chicago,IL
2696,375,2022-10-27,delivered,Houston,TX
2697,390,2022-11-03,processing,San Antonio,NY
2698,138,2022-12-28,delivered,San Jose,CA
2699,376,2022-01-03,shipped,Philadelphia,PA
2700,107,2022-02-23,processing,San Diego,PA
2701,42,2022-07-09,shipped,Los Angeles,IL
2702,137,2022-02-19,delivered,Chicago,CA
2703,87,2022-07-17,delivered,Los Angeles,TX
2704,14,2022-12-20,delivered,San Jose,CA
2705,279,2022-08-05,delivered,Dallas,CA
2706,578,2022-08-18,delivered,Dallas,PA
2707,564,2022-12-28,processing,Phoenix,TX
2708,559,2022-05-28,delivered,Chicago,TX
2709,334,2022-01-22,processing,Chicago,AZ
2710,453,2022-06-15,shipped,Houston,TX
2711,199,2022-12-24,cancelled,Houston,TX
2712,335,2022-10-22,delivered,Dallas,TX
2713,824,2022-06-14,shipped,Philadelphia,TX
2714,252,2022-01-01,processing,New York,TX
2715,658,2022-08-26,delivered,Dallas,CA
2716,974,2022-11-21,delivered,Philadelphia,CA
2717,537,2022-09-30,delivered,Chicago,IL
2718,601,2022-07-17,shipped,Philadelphia,PA
2719,745,2022-11-02,pending,Dallas,CA
2720,570,2022-03-22,delivered,San Diego,TX
2721,789,2022-05-17,delivered,New York,CA
2722,251,2022-02-08,delivered,Houston,CA
2723,199,2022-02-03,processing,New York,TX
2724,850,2022-03-20,shipped,Chicago,NY
2725,421,2022-10-15,delivered,San Antonio,TX
2726,732,2022-08-08,cancelled,Los Angeles,IL
2727,753,2022-03-08,delivered,New York,TX
2728,905,2022-02-15,processing,San Jose,TX
2729,627,2022-10-22,processing,San Antonio,AZ
2730,37,2022-01-12,delivered,New York,CA
2731,849,2022-12-12,delivered,Chicago,TX
2732,614,2022-04-15,processing,Philadelphia,TX
2733,44,2022-10-14,processing,San Antonio,CA
2734,379,2022-10-03,delivered,Los Angeles,NY
2735,264,2022-01-17,returned,Phoenix,AZ
2736,106,2022-03-19,processing,San Diego,TX
2737,850,2022-03-12,shipped,Houston,CA
2738,340,2022-01-10,pending,Philadelphia,AZ
2739,714,2022-02-11,delivered,Phoenix,CA
2740,549,2022-06-21,delivered,San Antonio,PA
2741,903,2022-04-01,pending,Los Angeles,PA
2742,333,2022-02-27,returned,Dallas,CA
2743,455,2022-08-19,delivered,San Jose,PA
2744,923,2022-06-01,processing,Philadelphia,TX
2745,429,2022-06-28,delivered,Dallas,CA
2746,346,2022-02-22,processing,Houston,TX
2747,403,2022-12-12,delivered,Los Angeles,PA
2748,763,2022-07-30,delivered,San Diego,PA
2749,114,2022-03-17,shipped,San Antonio,NY
2750,340,2022-11-30,shipped,Dallas,AZ
2751,625,2022-02-10,delivered,San Jose,PA
2752,120,2022-09-09,returned,San Antonio,PA
2753,545,2022-11-05,processing,Philadelphia,CA
2754,683,2022-11-04,shipped,Houston,IL
2755,464,2022-09-03,returned,San Antonio,IL
2756,165,2022-01-16,shipped,San Diego,AZ
2757,409,2022-11-17,delivered,Dallas,NY
2758,400,2022-03-09,delivered,Dallas,TX
2759,651,2022-11-30,shipped,Philadelphia,CA
2760,26,2022-11-23,delivered,San Antonio,AZ
2761,463,2022-04-08,pending,Los Angeles,CA
2762,229,2022-07-05,returned,Philadelphia,TX
2763,910,2022-04-06,delivered,Philadelphia,AZ
2764,948,2022-11-13,pending,New York,TX
2765,854,2022-10-22,delivered,Philadelphia,CA
2766,242,2022-09-19,delivered,Philadelphia,TX
2767,910,2022-05-17,pending,Los Angeles,TX
2768,513,2022-07-07,delivered,San Antonio,PA
2769,130,2022-02-26,shipped,Los Angeles,NY
2770,517,2022-12-07,pending,San Antonio,IL
2771,56,2022-02-19,processing,Philadelphia,IL
2772,590,2022-11-06,shipped,Phoenix,TX
2773,478,2022-11-11,returned,San Jose,CA
2774,733,2022-03-13,returned,Los Angeles,AZ
2775,803,2022-06-11,delivered,San Diego,CA
2776,533,2022-09-27,delivered,Phoenix,CA
2777,696,2022-03-08,returned,Chicago,NY
2778,361,2022-08-14,pending,San Diego,TX
2779,811,2022-05-04,delivered,San Diego,AZ
2780,563,2022-12-27,cancelled,Phoenix,NY
2781,188,2022-02-25,delivered,Dallas,CA
2782,199,2022-03-07,delivered,Phoenix,PA
2783,177,2022-07-21,shipped,Houston,IL
2784,221,2022-08-04,shipped,San Diego,CA
2785,176,2022-05-17,delivered,Philadelphia,AZ
2786,850,2022-06-19,delivered,Dallas,CA
2787,703,2022-08-09,processing,San Diego,TX
2788,36,2022-02-07,shipped,San Jose,TX
2789,243,2022-10-01,shipped,San Jose,PA
2790,901,2022-11-29,delivered,Philadelphia,PA
2791,505,2022-06-22,shipped,Chicago,AZ
2792,516,2022-02-23,delivered,Chicago,IL
2793,617,2022-09-09,delivered,Dallas,CA
2794,229,2022-05-28,processing,Dallas,TX
2795,589,2022-01-12,shipped,Chicago,IL
2796,772,2022-07-20,processing,San Antonio,IL
2797,401,2022-10-18,delivered,San Jose,NY
2798,851,2022-07-15,delivered,San Diego,PA
2799,930,2022-12-10,processing,San Antonio,IL
2800,598,2022-02-10,processing,Dallas,CA
2801,807,2022-05-29,delivered,Chicago,TX
2802,372,2022-06-29,delivered,Philadelphia,IL
2803,302,2022-06-08,shipped,Los Angeles,CA
2804,503,2022-08-25,delivered,San Antonio,TX
2805,376,2022-11-19,shipped,Houston,TX
2806,799,2022-05-30,processing,Dallas,IL
2807,754,2022-10-19,shipped,Chicago,IL
2808,62,2022-10-25,processing,New York,CA
2809,553,2022-06-09,processing,Chicago,IL
2810,601,2022-07-12,shipped,Los Angeles,IL
2811,238,2022-08-17,delivered,San Jose,AZ
2812,648,2022-09-05,pending,San Diego,IL
2813,687,2022-02-08,shipped,San Jose,CA
2814,25,2022-12-09,pending,Los Angeles,TX
2815,588,2022-06-06,delivered,San Jose,CA
2816,438,2022-09-16,delivered,Chicago,PA
2817,241,2022-11-30,delivered,San Jose,CA
2818,94,2022-09-15,delivered,Houston,IL
2819,939,2022-10-26,processing,San Jose,CA
2820,712,2022-07-09,delivered,San Diego,CA
2821,936,2022-09-11,cancelled,Los Angeles,IL
2822,507,2022-09-27,delivered,San Antonio,CA
2823,524,2022-01-07,pending,Phoenix,NY
2824,779,2022-05-22,pending,Philadelphia,CA
2825,426,2022-10-31,processing,Los Angeles,PA
2826,55,2022-02-16,pending,San Antonio,NY
2827,510,2022-07-25,processing,Los Angeles,PA
2828,366,2022-04-06,processing,San Diego,NY
2829,682,2022-12-25,delivered,Houston,NY
2830,298,2022-11-04,delivered,Houston,CA
2831,936,2022-09-08,delivered,Los Angeles,TX
2832,917,2022-11-06,returned,Phoenix,TX
2833,970,2022-09-12,shipped,Houston,TX
2834,589,2022-12-14,shipped,Dallas,AZ
2835,270,2022-08-16,delivered,San Antonio,TX
2836,100,2022-11-05,delivered,Phoenix,CA
2837,993,2022-04-17,delivered,San Diego,CA
2838,535,2022-01-08,delivered,Philadelphia,TX
2839,202,2022-03-06,returned,Chicago,IL
2840,606,2022-10-23,pending,New York,CA
2841,762,2022-09-05,delivered,Phoenix,TX
2842,345,2022-07-04,delivered,San Jose,IL
2843,170,2022-04-08,returned,San Diego,NY
2844,136,2022-11-11,delivered,San Jose,IL
2845,809,2022-09-12,pending,San Diego,TX
2846,335,2022-10-16,shipped,Philadelphia,TX
2847,1,2022-05-08,delivered,Houston,TX
2848,605,2022-08-04,pending,San Antonio,PA
2849,826,2022-06-10,pending,Los Angeles,CA
2850,44,2022-10-30,cancelled,San Antonio,NY
2851,780,2022-06-07,pending,San Antonio,AZ
2852,885,2022-09-17,processing,Phoenix,TX
2853,51,2022-09-18,delivered,Phoenix,TX
2854,61,2022-11-30,shipped,San Jose,TX
2855,856,2022-01-20,returned,Houston,IL
2856,124,2022-08-30,shipped,Philadelphia,NY
2857,60,2022-01-16,processing,San Antonio,TX
2858,373,2022-03-21,shipped,Dallas,CA
2859,161,2022-09-16,delivered,San Jose,TX
2860,910,2022-07-23,returned,Chicago,TX
2861,438,2022-09-01,pending,San Antonio,CA
2862,769,2022-08-01,pending,San Jose,TX
2863,642,2022-11-25,pending,Dallas,PA
2864,878,2022-08-31,processing,San Jose,TX
2865,401,2022-01-13,shipped,Phoenix,TX
2866,1,2022-03-16,delivered,Chicago,CA
2867,279,2022-04-01,shipped,Phoenix,NY
2868,176,2022-06-13,shipped,San Jose,CA
2869,556,2022-08-02,delivered,Philadelphia,CA
2870,484,2022-11-28,returned,Philadelphia,TX
2871,682,2022-07-05,delivered,New York,NY
2872,722,2022-05-06,processing,Houston,TX
2873,213,2022-07-16,pending,Dallas,TX
2874,842,2022-05-07,pending,Philadelphia,CA
2875,722,2022-07-27,shipped,Los Angeles,TX
2876,345,2022-01-19,shipped,Phoenix,TX
2877,641,2022-07-24,delivered,San Antonio,PA
2878,792,2022-12-20,pending,Philadelphia,CA
2879,750,2022-09-09,delivered,Dallas,NY
2880,171,2022-03-18,shipped,New York,TX
2881,635,2022-12-27,processing,San Diego,TX
2882,868,2022-05-18,cancelled,San Antonio,NY
2883,832,2022-07-20,shipped,Chicago,PA
2884,661,2022-06-20,pending,Philadelphia,TX
2885,56,2022-11-11,delivered,San Jose,CA
2886,709,2022-01-14,delivered,Los Angeles,TX
2887,593,2022-08-20,delivered,San Antonio,NY
2888,428,2022-05-02,shipped,Chicago,TX
2889,655,2022-12-08,shipped,New York,CA
2890,333,2022-12-09,processing,Phoenix,TX
2891,293,2022-02-27,processing,Los Angeles,IL
2892,93,2022-06-15,shipped,New York,TX
2893,757,2022-05-12,delivered,New York,TX
2894,425,2022-01-20,processing,Phoenix,TX
2895,457,2022-10-31,cancelled,Houston,CA
2896,221,2022-10-13,processing,Dallas,AZ
2897,52,2022-09-24,pending,San Diego,TX
2898,314,2022-06-14,delivered,Phoenix,AZ
2899,582,2022-08-26,processing,Phoenix,TX
2900,610,2022-05-09,shipped,Philadelphia,CA
2901,19,2022-04-14,shipped,San Diego,IL
2902,924,2022-10-13,shipped,Los Angeles,CA
2903,447,2022-08-06,delivered,Dallas,CA
2904,506,2022-12-30,shipped,Phoenix,CA
2905,326,2022-03-10,pending,San Diego,PA
2906,337,2022-02-10,delivered,San Antonio,TX
2907,560,2022-02-10,delivered,Los Angeles,NY
2908,784,2022-09-23,pending,New York,PA
2909,823,2022-11-27,processing,Phoenix,CA
2910,97,2022-07-31,returned,Philadelphia,CA
2911,790,2022-03-27,cancelled,Chicago,TX
2912,602,2022-12-07,delivered,Houston,NY
2913,738,2022-01-04,delivered,Dallas,CA
2914,241,2022-07-29,processing,San Jose,TX
2915,397,2022-01-11,pending,San Jose,CA
2916,620,2022-09-19,processing,Dallas,CA
2917,367,2022-02-20,shipped,Philadelphia,AZ
2918,87,2022-07-10,shipped,San Jose,IL
2919,494,2022-07-02,delivered,Los Angeles,CA
2920,989,2022-02-06,returned,Chicago,TX
2921,965,2022-04-30,pending,San Antonio,TX
2922,33,2022-04-19,processing,Houston,TX
2923,784,2022-01-26,cancelled,San Diego,AZ
2924,71,2022-01-06,pending,Phoenix,TX
2925,65,2022-02-10,shipped,Houston,PA
2926,893,2022-01-02,delivered,Houston,AZ
2927,54,2022-04-09,delivered,Chicago,NY
2928,587,2022-06-16,shipped,Chicago,NY
2929,537,2022-02-16,processing,San Jose,TX
2930,321,2022-07-31,processing,San Diego,CA
2931,499,2022-01-15,returned,Chicago,TX
2932,24,2022-09-12,pending,New York,CA
2933,682,2022-04-16,returned,Houston,TX
2934,808,2022-08-27,delivered,San Antonio,TX
2935,601,2022-01-02,pending,Houston,TX
2936,235,2022-01-19,delivered,Dallas,CA
2937,426,2022-07-29,processing,Phoenix,TX
2938,106,2022-07-07,processing,Phoenix,CA
