S.no,Report_Month,Customer_Segment,Product_Type,Total_Revenue,Expected_Provision_Rate,Calculated_Provision_Amount,Net_Revenue
390,2024-01,SMB,Service_A,13743.33,0.03,467.27,13276.06
391,2024-09,Retail,AddOn_D,3577.16,0.04,146.66,3430.50
392,2024-11,SMB,Product_B,6716.45,0.03,194.78,6521.67
393,2024-05,Retail,Service_A,2386.69,0.05,112.17,2274.52
394,2024-09,SMB,AddOn_D,12777.06,0.03,434.42,12342.64
395,2024-01,Retail,Subscription_C,2347.32,0.04,93.89,2253.43
396,2024-07,Enterprise,Product_B,25835.71,0.01,180.85,25654.86
397,2024-08,Enterprise,Subscription_C,25701.92,0.01,257.02,25444.90
398,2024-07,Enterprise,Subscription_C,26348.35,0.01,210.79,26137.56
399,2024-07,SMB,AddOn_D,13164.42,0.02,315.95,12848.47
400,2024-03,Enterprise,Service_A,15408.36,0.01,215.72,15192.64
401,2024-03,Enterprise,Product_B,15731.21,0.01,204.51,15526.70
402,2024-05,Enterprise,Subscription_C,29164.17,0.01,349.97,28814.20
403,2024-03,SMB,AddOn_D,7805.54,0.02,187.33,7618.21
404,2024-03,Enterprise,Service_A,28201.30,0.02,423.02,27778.28
405,2024-04,Enterprise,Service_A,25592.15,0.01,179.15,25413.00
406,2024-09,Enterprise,Product_B,21185.05,0.01,275.41,20909.64
407,2024-01,SMB,Subscription_C,14158.66,0.02,339.81,13818.85
408,2024-01,Retail,AddOn_D,4250.52,0.05,191.27,4059.25
409,2024-04,Retail,Service_A,3115.01,0.04,137.06,2977.95
410,2024-05,Retail,Product_B,1543.09,0.04,60.18,1482.91
411,2024-01,SMB,AddOn_D,5343.86,0.02,112.22,5231.64
412,2024-09,Enterprise,Subscription_C,25421.11,0.01,228.79,25192.32
413,2024-11,Enterprise,Service_A,27409.20,0.01,301.50,27107.70
414,2024-06,SMB,AddOn_D,6138.73,0.03,159.61,5979.12
415,2024-07,Retail,AddOn_D,2481.01,0.05,126.53,2354.48
416,2024-01,Enterprise,Subscription_C,16899.73,0.01,101.40,16798.33
417,2024-01,Retail,AddOn_D,1252.60,0.04,55.11,1197.49
418,2024-01,SMB,Product_B,6561.25,0.03,190.28,6370.97
419,2024-01,Enterprise,Service_A,27033.50,0.01,135.17,26898.33
420,2024-10,Enterprise,Subscription_C,16116.74,0.01,177.28,15939.46
421,2024-09,Enterprise,Subscription_C,28102.16,0.01,168.61,27933.55
422,2024-05,SMB,Product_B,8232.56,0.03,214.05,8018.51
423,2024-11,Retail,Service_A,3430.18,0.04,137.21,3292.97
424,2024-04,Enterprise,Service_A,24052.01,0.01,192.42,23859.59
425,2024-03,Enterprise,Product_B,15639.61,0.01,109.48,15530.13
426,2024-10,Enterprise,Service_A,16487.67,0.01,148.39,16339.28
427,2024-03,Retail,AddOn_D,3806.00,0.05,178.88,3627.12
428,2024-07,SMB,Product_B,12142.98,0.03,388.58,11754.40
429,2024-04,SMB,AddOn_D,14757.06,0.03,427.95,14329.11
430,2024-01,Enterprise,Product_B,29762.48,0.02,446.44,29316.04
431,2024-09,SMB,Product_B,5875.76,0.02,99.89,5775.87
432,2024-10,Retail,Subscription_C,2385.84,0.05,128.84,2257.00
433,2024-11,Enterprise,Service_A,19596.85,0.01,195.97,19400.88
434,2024-03,SMB,Subscription_C,11645.37,0.02,209.62,11435.75
435,2024-03,SMB,AddOn_D,7110.26,0.03,227.53,6882.73
436,2024-01,Enterprise,Subscription_C,28223.39,0.01,169.34,28054.05
437,2024-10,Retail,AddOn_D,2085.00,0.04,79.23,2005.77
438,2024-09,Retail,AddOn_D,4002.38,0.04,160.10,3842.28
439,2024-09,Enterprise,Service_A,21840.29,0.01,152.88,21687.41
440,2024-08,SMB,AddOn_D,7727.07,0.03,200.90,7526.17
441,2024-08,Retail,Service_A,3019.45,0.05,150.97,2868.48
442,2024-01,SMB,Service_A,8820.59,0.02,167.59,8653.00
443,2024-01,Enterprise,Subscription_C,16971.27,0.01,152.74,16818.53
444,2024-07,SMB,Subscription_C,6789.09,0.03,176.52,6612.57
445,2024-10,Retail,AddOn_D,1892.15,0.05,94.61,1797.54
446,2024-03,Retail,AddOn_D,3650.42,0.05,171.57,3478.85
447,2024-08,SMB,Product_B,5500.04,0.02,93.50,5406.54
448,2024-06,SMB,AddOn_D,6570.05,0.02,111.69,6458.36
449,2024-06,Retail,Product_B,3535.49,0.04,148.49,3387.00
450,2024-07,SMB,Product_B,11644.12,0.02,279.46,11364.66
451,2024-03,Enterprise,Product_B,15756.84,0.01,157.57,15599.27
452,2024-03,SMB,AddOn_D,6546.14,0.02,104.74,6441.40
453,2024-07,Retail,Product_B,1215.84,0.05,59.58,1156.26
454,2024-01,Retail,AddOn_D,1788.00,0.05,96.55,1691.45
455,2024-08,Retail,Subscription_C,1387.55,0.04,51.34,1336.21
456,2024-10,Retail,Product_B,4070.84,0.04,158.76,3912.08
457,2024-11,Retail,Product_B,3892.70,0.05,186.85,3705.85
458,2024-01,Enterprise,Service_A,20231.15,0.01,202.31,20028.84
459,2024-01,Retail,Subscription_C,1766.63,0.05,84.80,1681.83
460,2024-01,Enterprise,AddOn_D,27055.22,0.01,270.55,26784.67
461,2024-11,Retail,Subscription_C,4264.15,0.04,174.83,4089.32
462,2024-01,SMB,AddOn_D,12794.81,0.02,217.51,12577.30
463,2024-11,SMB,Product_B,9481.42,0.02,170.67,9310.75
464,2024-04,SMB,Product_B,12218.01,0.03,317.67,11900.34
465,2024-08,Retail,Service_A,3268.34,0.05,166.69,3101.65
466,2024-11,Retail,Service_A,4379.64,0.05,236.50,4143.14
467,2024-01,SMB,AddOn_D,9491.63,0.02,151.87,9339.76
468,2024-01,SMB,Product_B,11941.03,0.02,179.12,11761.91
469,2024-09,Retail,Product_B,3374.97,0.05,182.25,3192.72
470,2024-01,Enterprise,Subscription_C,26993.96,0.01,377.92,26616.04
471,2024-11,Retail,AddOn_D,4040.07,0.05,206.04,3834.03
472,2024-04,SMB,Product_B,11471.95,0.03,344.16,11127.79
473,2024-08,SMB,AddOn_D,7447.09,0.03,215.97,7231.12
474,2024-07,Enterprise,Service_A,19733.03,0.01,197.33,19535.70
475,2024-10,Enterprise,Product_B,28615.83,0.01,314.77,28301.06
476,2024-01,Retail,Product_B,2968.57,0.05,151.40,2817.17
477,2024-01,Enterprise,AddOn_D,29838.10,0.01,208.87,29629.23
478,2024-06,Retail,Subscription_C,1943.51,0.04,81.63,1861.88
479,2024-09,Retail,Subscription_C,2562.70,0.04,92.26,2470.44
480,2024-06,SMB,Subscription_C,14024.70,0.02,280.49,13744.21
481,2024-11,Enterprise,Service_A,21874.47,0.01,306.24,21568.23
482,2024-10,Enterprise,AddOn_D,21733.16,0.01,130.40,21602.76
483,2024-03,Enterprise,Subscription_C,16436.80,0.01,115.06,16321.74
484,2024-03,Retail,AddOn_D,2129.09,0.05,110.71,2018.38
485,2024-01,SMB,Product_B,6700.18,0.03,214.41,6485.77
486,2024-11,Enterprise,Subscription_C,17564.58,0.01,210.77,17353.81
487,2024-07,Retail,Subscription_C,2700.49,0.05,126.92,2573.57
488,2024-11,Enterprise,AddOn_D,22463.65,0.01,224.64,22239.01
489,2024-09,SMB,AddOn_D,7767.13,0.02,186.41,7580.72
490,2024-03,SMB,Subscription_C,7280.61,0.02,160.17,7120.44
491,2024-07,SMB,Service_A,11987.07,0.02,251.73,11735.34
492,2024-06,Enterprise,Subscription_C,21005.31,0.01,252.06,20753.25
493,2024-04,Retail,Product_B,4805.76,0.05,254.71,4551.05
494,2024-10,Retail,AddOn_D,3109.36,0.05,146.14,2963.22
495,2024-03,Retail,AddOn_D,3871.93,0.04,162.62,3709.31
496,2024-01,SMB,Service_A,5083.34,0.02,91.50,4991.84
497,2024-07,SMB,AddOn_D,6365.07,0.02,101.84,6263.23
498,2024-05,Enterprise,Product_B,23527.59,0.01,164.69,23362.90
499,2024-10,Retail,Product_B,3890.89,0.04,171.20,3719.69
500,2024-06,Enterprise,Subscription_C,22870.14,0.01,274.44,22595.70
501,2024-11,SMB,Service_A,13305.14,0.02,306.02,12999.12
502,2024-07,Retail,Product_B,2543.90,0.04,96.67,2447.23
503,2024-05,Retail,Service_A,3781.84,0.05,173.96,3607.88
504,2024-05,Enterprise,Service_A,20042.18,0.01,240.51,19801.67
505,2024-05,SMB,Product_B,14106.43,0.02,225.70,13880.73
506,2024-01,Retail,Product_B,4820.09,0.04,207.26,4612.83
507,2024-05,SMB,AddOn_D,12337.57,0.02,296.10,12041.47
508,2024-08,Enterprise,Subscription_C,23877.83,0.01,167.14,23710.69
509,2024-11,Enterprise,Subscription_C,25735.03,0.01,231.62,25503.41
510,2024-10,SMB,Product_B,11151.28,0.03,289.93,10861.35
511,2024-06,Enterprise,AddOn_D,18760.16,0.01,206.36,18553.80
512,2024-08,Retail,Product_B,1869.14,0.05,89.72,1779.42
513,2024-09,Retail,AddOn_D,4409.04,0.04,176.36,4232.68
514,2024-07,Retail,Service_A,3569.19,0.04,142.77,3426.42
515,2024-07,Enterprise,AddOn_D,18369.16,0.01,238.80,18130.36
516,2024-07,Retail,Subscription_C,1356.62,0.04,54.26,1302.36
517,2024-04,Enterprise,Product_B,18940.74,0.01,265.17,18675.57
518,2024-08,Retail,AddOn_D,2839.57,0.04,113.58,2725.99
519,2024-01,Enterprise,Product_B,20117.64,0.02,301.76,19815.88
520,2024-04,SMB,Service_A,6253.62,0.03,181.35,6072.27
521,2024-01,Enterprise,Subscription_C,28342.65,0.01,340.11,28002.54
522,2024-05,Enterprise,Subscription_C,18312.45,0.01,256.37,18056.08
523,2024-05,SMB,AddOn_D,9201.06,0.03,266.83,8934.23
524,2024-04,Retail,Subscription_C,1026.68,0.05,47.23,979.45
525,2024-09,SMB,Product_B,5723.59,0.02,131.64,5591.95
526,2024-11,SMB,Subscription_C,14392.25,0.02,215.88,14176.37
527,2024-03,Retail,AddOn_D,1624.39,0.04,68.22,1556.17
528,2024-06,Enterprise,Subscription_C,24342.14,0.01,292.11,24050.03
529,2024-05,Enterprise,AddOn_D,21436.84,0.01,107.18,21329.66
530,2024-01,Enterprise,AddOn_D,23215.53,0.01,301.80,22913.73
531,2024-06,SMB,Product_B,9569.61,0.02,181.82,9387.79
532,2024-08,SMB,Service_A,7272.98,0.02,123.64,7149.34
533,2024-03,Enterprise,AddOn_D,15812.14,0.01,158.12,15654.02
534,2024-07,Enterprise,Subscription_C,20403.62,0.01,102.02,20301.60
535,2024-03,Enterprise,Product_B,18971.80,0.01,94.86,18876.94
536,2024-05,Retail,AddOn_D,3596.75,0.05,172.64,3424.11
537,2024-08,SMB,Product_B,9876.33,0.02,167.90,9708.43
538,2024-06,Retail,Service_A,2622.86,0.05,133.77,2489.09
539,2024-03,Retail,Subscription_C,3392.96,0.05,166.26,3226.70
540,2024-10,SMB,AddOn_D,5015.34,0.03,140.43,4874.91
541,2024-04,Enterprise,Service_A,29533.38,0.02,443.00,29090.38
542,2024-11,Retail,Service_A,4991.23,0.05,244.57,4746.66
543,2024-05,SMB,AddOn_D,7192.27,0.02,151.04,7041.23
544,2024-03,Retail,Subscription_C,2942.97,0.05,158.92,2784.05
545,2024-03,Enterprise,Service_A,16079.09,0.01,225.11,15853.98
546,2024-05,SMB,AddOn_D,7577.85,0.02,174.29,7403.56
547,2024-03,Retail,Service_A,4348.82,0.04,169.60,4179.22
548,2024-11,Enterprise,AddOn_D,25268.50,0.01,328.49,24940.01
549,2024-03,Retail,Subscription_C,3989.95,0.05,199.50,3790.45
550,2024-10,Retail,Service_A,2640.19,0.06,145.21,2494.98
551,2024-09,Retail,Product_B,1806.17,0.05,97.53,1708.64
552,2024-05,SMB,Product_B,9872.80,0.03,286.31,9586.49
553,2024-05,Retail,Product_B,2661.57,0.05,119.77,2541.80
554,2024-03,SMB,Service_A,11780.01,0.03,306.28,11473.73
555,2024-01,SMB,Service_A,13910.40,0.03,472.95,13437.45
556,2024-01,SMB,Service_A,5953.97,0.02,89.31,5864.66
557,2024-01,Retail,Product_B,1217.64,0.04,43.84,1173.80
558,2024-04,Enterprise,AddOn_D,20384.65,0.01,285.39,20099.26
559,2024-04,Retail,Product_B,3427.91,0.04,130.26,3297.65
560,2024-08,Retail,AddOn_D,3203.85,0.05,169.80,3034.05
561,2024-07,Enterprise,Product_B,23409.22,0.01,280.91,23128.31
562,2024-10,Retail,Product_B,1024.33,0.05,55.31,969.02
563,2024-06,Retail,Subscription_C,2673.35,0.04,114.95,2558.40
564,2024-03,Enterprise,Service_A,24138.19,0.01,193.11,23945.08
565,2024-01,Enterprise,Service_A,17461.54,0.01,139.69,17321.85
566,2024-09,Retail,Product_B,2851.46,0.05,134.02,2717.44
567,2024-06,Enterprise,Subscription_C,26718.06,0.01,374.05,26344.01
568,2024-11,SMB,Service_A,13544.24,0.02,257.34,13286.90
569,2024-09,Retail,Product_B,3724.08,0.05,193.65,3530.43
570,2024-10,Enterprise,Subscription_C,21774.46,0.01,217.74,21556.72
571,2024-01,Retail,Service_A,4340.30,0.06,238.72,4101.58
572,2024-03,Retail,Product_B,4738.78,0.04,194.29,4544.49
573,2024-06,Retail,Subscription_C,2233.35,0.04,89.33,2144.02
574,2024-03,SMB,AddOn_D,12171.95,0.03,413.85,11758.10
575,2024-04,SMB,Subscription_C,9774.31,0.02,146.61,9627.70
576,2024-07,Retail,Subscription_C,3937.91,0.05,177.21,3760.70
577,2024-03,SMB,Service_A,8086.52,0.03,258.77,7827.75
578,2024-01,Retail,Subscription_C,4872.66,0.05,229.02,4643.64
579,2024-01,Enterprise,Subscription_C,16482.73,0.01,230.76,16251.97
580,2024-09,SMB,Subscription_C,12593.00,0.03,352.60,12240.40
581,2024-10,SMB,Service_A,7857.22,0.02,180.72,7676.50
582,2024-07,Retail,Product_B,4296.48,0.04,184.75,4111.73
583,2024-01,SMB,AddOn_D,13534.33,0.02,311.29,13223.04
584,2024-11,Enterprise,Service_A,27518.25,0.01,247.66,27270.59
585,2024-11,SMB,AddOn_D,13626.40,0.02,231.65,13394.75
586,2024-01,Retail,Product_B,3194.73,0.05,153.35,3041.38
587,2024-03,Enterprise,Service_A,24825.91,0.01,347.56,24478.35
588,2024-07,SMB,AddOn_D,13558.74,0.02,257.62,13301.12
589,2024-07,Enterprise,Subscription_C,21635.45,0.01,129.81,21505.64
590,2024-05,Retail,Product_B,1839.90,0.05,99.35,1740.55
591,2024-11,Enterprise,Subscription_C,27434.08,0.02,411.51,27022.57
592,2024-06,SMB,Product_B,11660.63,0.02,256.53,11404.10
593,2024-04,Enterprise,Product_B,24528.31,0.01,318.87,24209.44
594,2024-03,Enterprise,AddOn_D,25665.99,0.01,307.99,25358.00
595,2024-03,Enterprise,Subscription_C,24441.19,0.01,195.53,24245.66
596,2024-07,Enterprise,Service_A,27211.92,0.01,244.91,26967.01
597,2024-03,Enterprise,Product_B,27523.30,0.02,412.85,27110.45
598,2024-07,Retail,Product_B,4153.33,0.05,203.51,3949.82
599,2024-08,Retail,Subscription_C,4444.62,0.04,160.01,4284.61
600,2024-11,SMB,Product_B,13945.54,0.02,306.80,13638.74
601,2024-10,Enterprise,Subscription_C,20338.51,0.01,203.39,20135.12
602,2024-08,SMB,AddOn_D,14619.49,0.03,409.35,14210.14
603,2024-03,Enterprise,AddOn_D,15950.76,0.01,207.36,15743.40
604,2024-01,Retail,AddOn_D,3494.13,0.04,122.29,3371.84
605,2024-09,Enterprise,AddOn_D,22869.52,0.01,274.43,22595.09
606,2024-01,SMB,Product_B,14419.93,0.02,331.66,14088.27
607,2024-04,Retail,Service_A,4966.30,0.04,178.79,4787.51
608,2024-08,SMB,AddOn_D,12812.23,0.02,269.06,12543.17
609,2024-09,Enterprise,Subscription_C,21745.08,0.01,304.43,21440.65
610,2024-09,SMB,Subscription_C,7433.17,0.03,223.00,7210.17
611,2024-07,SMB,Subscription_C,14448.27,0.03,491.24,13957.03
612,2024-03,Enterprise,AddOn_D,28788.69,0.01,201.52,28587.17
613,2024-03,Retail,Subscription_C,3956.62,0.04,158.26,3798.36
614,2024-05,Retail,Product_B,3239.26,0.05,165.20,3074.06
615,2024-09,SMB,Subscription_C,8622.62,0.03,215.57,8407.05
616,2024-05,Enterprise,Product_B,27082.94,0.01,297.91,26785.03
617,2024-06,Retail,AddOn_D,2020.57,0.05,90.93,1929.64
618,2024-04,Enterprise,AddOn_D,22881.13,0.01,320.34,22560.79
619,2024-10,Enterprise,AddOn_D,19327.06,0.01,154.62,19172.44
620,2024-01,Enterprise,AddOn_D,24307.34,0.01,316.00,23991.34
621,2024-11,SMB,Service_A,10707.51,0.03,267.69,10439.82
622,2024-04,SMB,Product_B,5725.71,0.03,171.77,5553.94
623,2024-09,Enterprise,Product_B,28583.94,0.01,228.67,28355.27
624,2024-07,Retail,Service_A,2709.34,0.04,102.95,2606.39
625,2024-09,SMB,AddOn_D,9207.71,0.03,257.82,8949.89
626,2024-11,Enterprise,Subscription_C,21016.91,0.01,168.14,20848.77
627,2024-09,Retail,Subscription_C,2567.42,0.05,115.53,2451.89
628,2024-08,SMB,AddOn_D,11229.81,0.03,381.81,10848.00
629,2024-10,Enterprise,Service_A,22733.10,0.01,136.40,22596.70
630,2024-03,Enterprise,AddOn_D,26762.85,0.01,374.68,26388.17
631,2024-03,Retail,Subscription_C,4349.03,0.04,173.96,4175.07
632,2024-11,Enterprise,Subscription_C,16649.56,0.01,233.09,16416.47
633,2024-05,Enterprise,AddOn_D,17237.95,0.01,120.67,17117.28
634,2024-04,SMB,Subscription_C,13499.63,0.02,256.49,13243.14
635,2024-06,Retail,Service_A,2798.48,0.05,134.33,2664.15
636,2024-08,Enterprise,Product_B,16452.74,0.01,213.89,16238.85
637,2024-08,Retail,Subscription_C,2641.06,0.05,134.69,2506.37
638,2024-03,Enterprise,Subscription_C,20688.90,0.01,103.44,20585.46
639,2024-07,Enterprise,Service_A,28712.26,0.01,258.41,28453.85
640,2024-07,Retail,Product_B,3971.48,0.04,154.89,3816.59
641,2024-09,Retail,Service_A,1438.70,0.04,63.30,1375.40
642,2024-06,Enterprise,Product_B,16106.78,0.01,112.75,15994.03
643,2024-07,Enterprise,Subscription_C,16316.41,0.01,163.16,16153.25
644,2024-07,Retail,Product_B,4205.89,0.05,206.09,3999.80
645,2024-03,SMB,Product_B,12572.04,0.03,414.88,12157.16
646,2024-05,SMB,Service_A,12546.55,0.03,313.66,12232.89
647,2024-04,Enterprise,AddOn_D,21234.80,0.01,106.17,21128.63
648,2024-05,Enterprise,AddOn_D,20621.77,0.01,226.84,20394.93
649,2024-10,SMB,Product_B,13790.99,0.02,275.82,13515.17
650,2024-08,Retail,Service_A,1708.08,0.05,80.28,1627.80
651,2024-03,Enterprise,Subscription_C,19941.39,0.01,239.30,19702.09
652,2024-01,SMB,Service_A,14859.26,0.02,356.62,14502.64
653,2024-07,Enterprise,Product_B,21422.47,0.01,192.80,21229.67
654,2024-10,Enterprise,Product_B,18407.62,0.01,147.26,18260.36
655,2024-10,Enterprise,AddOn_D,29813.18,0.01,178.88,29634.30
656,2024-10,SMB,Subscription_C,10600.96,0.02,169.62,10431.34
657,2024-04,Retail,Subscription_C,3764.71,0.04,161.88,3602.83
658,2024-01,Enterprise,Service_A,21271.64,0.01,148.90,21122.74
659,2024-03,Retail,AddOn_D,1466.23,0.04,61.58,1404.65
660,2024-08,Retail,Service_A,4203.94,0.05,193.38,4010.56
661,2024-07,SMB,AddOn_D,7471.57,0.04,261.50,7210.07
662,2024-11,Retail,Subscription_C,1442.87,0.05,72.14,1370.73
663,2024-07,Enterprise,AddOn_D,18843.44,0.01,207.28,18636.16
664,2024-03,Enterprise,Service_A,26132.02,0.01,235.19,25896.83
665,2024-03,SMB,Subscription_C,8596.89,0.02,189.13,8407.76
666,2024-11,Retail,AddOn_D,3283.72,0.05,160.90,3122.82
667,2024-06,SMB,Subscription_C,9703.17,0.02,155.25,9547.92
668,2024-03,SMB,AddOn_D,14874.50,0.03,371.86,14502.64
669,2024-01,SMB,Subscription_C,6301.18,0.02,100.82,6200.36
670,2024-11,SMB,Service_A,9371.97,0.03,243.67,9128.30
671,2024-11,SMB,AddOn_D,5049.75,0.03,136.34,4913.41
672,2024-06,Enterprise,Subscription_C,22635.38,0.01,135.81,22499.57
673,2024-01,SMB,Product_B,5777.00,0.02,109.76,5667.24
674,2024-01,SMB,Subscription_C,14118.09,0.03,381.19,13736.90
675,2024-10,Retail,Subscription_C,1841.22,0.05,93.90,1747.32
676,2024-01,Retail,AddOn_D,2663.45,0.05,119.86,2543.59
677,2024-08,Enterprise,Subscription_C,15774.45,0.01,110.42,15664.03
678,2024-11,Enterprise,AddOn_D,28298.05,0.01,311.28,27986.77
679,2024-07,SMB,AddOn_D,13803.09,0.02,289.86,13513.23
680,2024-01,Retail,Product_B,4685.34,0.05,238.95,4446.39
681,2024-07,Enterprise,Product_B,20108.73,0.01,160.87,19947.86
682,2024-03,Retail,Service_A,4145.15,0.05,219.69,3925.46
683,2024-08,Retail,AddOn_D,1834.52,0.05,91.73,1742.79
684,2024-01,Retail,Product_B,1553.85,0.05,69.92,1483.93
685,2024-03,Enterprise,Service_A,24668.78,0.01,148.01,24520.77
686,2024-05,Enterprise,Subscription_C,20556.61,0.01,267.24,20289.37
687,2024-01,SMB,AddOn_D,13584.87,0.02,298.87,13286.00
688,2024-10,SMB,Service_A,5399.17,0.02,102.58,5296.59
689,2024-09,Retail,Subscription_C,1014.58,0.04,39.57,975.01
690,2024-05,SMB,AddOn_D,8788.11,0.02,193.34,8594.77
691,2024-08,Retail,AddOn_D,2979.33,0.04,116.19,2863.14
692,2024-01,Retail,Service_A,1512.44,0.05,71.08,1441.36
693,2024-03,Retail,Service_A,3277.77,0.05,173.72,3104.05
694,2024-09,Enterprise,AddOn_D,18257.65,0.01,109.55,18148.10
695,2024-03,Enterprise,AddOn_D,26673.18,0.01,186.71,26486.47
696,2024-01,Enterprise,Service_A,28938.18,0.01,231.51,28706.67
697,2024-11,Enterprise,AddOn_D,27423.95,0.01,137.12,27286.83
698,2024-04,Retail,AddOn_D,4709.81,0.04,169.55,4540.26
699,2024-01,Enterprise,Product_B,27489.08,0.01,384.85,27104.23
700,2024-04,Retail,Service_A,3159.56,0.05,151.66,3007.90
701,2024-04,Retail,Subscription_C,4416.31,0.05,234.06,4182.25
702,2024-06,Enterprise,Subscription_C,16385.89,0.01,180.24,16205.65
703,2024-10,SMB,AddOn_D,14237.40,0.03,412.88,13824.52
704,2024-09,Enterprise,Subscription_C,17192.41,0.01,189.12,17003.29
705,2024-10,Enterprise,Service_A,29872.40,0.01,328.60,29543.80
706,2024-07,SMB,AddOn_D,13430.82,0.03,389.49,13041.33
707,2024-05,Retail,Product_B,1505.13,0.04,57.19,1447.94
708,2024-08,SMB,Subscription_C,6712.35,0.03,174.52,6537.83
709,2024-05,Retail,Service_A,2623.38,0.04,107.56,2515.82
710,2024-05,Enterprise,Service_A,16423.99,0.01,147.82,16276.17
711,2024-06,Retail,AddOn_D,2218.07,0.05,102.03,2116.04
712,2024-08,Retail,Service_A,2018.62,0.05,96.89,1921.73
713,2024-09,SMB,AddOn_D,10158.37,0.03,314.91,9843.46
714,2024-04,Enterprise,Product_B,21485.32,0.01,150.40,21334.92
715,2024-08,Enterprise,Product_B,18306.62,0.01,146.45,18160.17
716,2024-03,Enterprise,Service_A,17171.39,0.01,103.03,17068.36
717,2024-04,Retail,Product_B,1756.15,0.05,87.81,1668.34
718,2024-01,Retail,Service_A,3560.07,0.04,145.96,3414.11
719,2024-11,SMB,Product_B,12041.05,0.03,313.07,11727.98
720,2024-04,SMB,Subscription_C,10399.29,0.02,155.99,10243.30
721,2024-03,Retail,Product_B,3078.42,0.04,123.14,2955.28
722,2024-03,Enterprise,Subscription_C,23658.99,0.01,165.61,23493.38
723,2024-07,Enterprise,AddOn_D,29850.86,0.01,388.06,29462.80
724,2024-09,Enterprise,Product_B,16147.03,0.01,226.06,15920.97
725,2024-01,SMB,Subscription_C,5460.43,0.02,98.29,5362.14
726,2024-07,Enterprise,AddOn_D,17405.11,0.01,226.27,17178.84
727,2024-07,SMB,Service_A,12385.53,0.03,322.02,12063.51
728,2024-10,Enterprise,Service_A,19636.35,0.01,117.82,19518.53
729,2024-03,Enterprise,Subscription_C,28392.10,0.01,198.74,28193.36
730,2024-04,SMB,Service_A,11570.19,0.02,254.54,11315.65
731,2024-04,SMB,AddOn_D,6498.11,0.02,149.46,6348.65
732,2024-08,Retail,Subscription_C,3001.77,0.05,153.09,2848.68
733,2024-09,SMB,Subscription_C,10644.26,0.03,319.33,10324.93
734,2024-03,Retail,AddOn_D,4537.19,0.05,213.25,4323.94
735,2024-04,Retail,AddOn_D,1439.49,0.05,66.22,1373.27
736,2024-01,Enterprise,Subscription_C,28860.08,0.01,346.32,28513.76
737,2024-10,SMB,Service_A,6993.02,0.03,230.77,6762.25
738,2024-08,Enterprise,Service_A,27864.30,0.01,362.24,27502.06
739,2024-06,Retail,Service_A,2397.32,0.04,105.48,2291.84
740,2024-08,SMB,Service_A,11190.94,0.02,268.58,10922.36
741,2024-05,Enterprise,Subscription_C,16431.06,0.01,180.74,16250.32
742,2024-01,Retail,Service_A,3504.52,0.05,161.21,3343.31
743,2024-01,Retail,Subscription_C,3593.07,0.04,158.10,3434.97
744,2024-06,SMB,Service_A,5094.21,0.03,147.73,4946.48
745,2024-11,Enterprise,AddOn_D,24343.97,0.01,292.13,24051.84
746,2024-06,Retail,Subscription_C,3445.29,0.04,144.70,3300.59
747,2024-06,Enterprise,AddOn_D,17944.41,0.01,233.28,17711.13
748,2024-04,SMB,AddOn_D,6554.79,0.02,150.76,6404.03
749,2024-08,SMB,Service_A,11720.18,0.02,234.40,11485.78
750,2024-10,Retail,Service_A,2480.67,0.05,114.11,2366.56
751,2024-03,SMB,Product_B,12317.82,0.03,344.90,11972.92
752,2024-01,Enterprise,Service_A,25512.17,0.01,229.61,25282.56
753,2024-11,Retail,Service_A,2436.76,0.04,87.72,2349.04
